"month","day","hour","daypart","season1","good_weather","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
"January","Saturday",10,"2","1","1","1","0","0","1",7.38,9.85,59,11.0014,59
"January","Saturday",11,"3","1","1","1","0","0","1",8.2,9.85,55,15.0013,72
"January","Saturday",12,"3","1","1","1","0","0","1",9.84,11.365,48,15.0013,89
"January","Saturday",13,"3","1","1","1","0","0","1",11.48,12.88,38,19.9995,101
"January","Saturday",14,"3","1","1","1","0","0","1",12.3,14.395,39,19.0012,118
"January","Saturday",15,"3","1","1","1","0","0","2",13.12,15.91,36,12.998,129
"January","Saturday",16,"4","1","1","1","0","0","2",13.94,16.665,34,12.998,128
"January","Saturday",17,"4","1","1","1","0","0","2",13.12,15.15,36,19.0012,83
"January","Saturday",18,"4","1","1","1","0","0","2",12.3,14.395,45,16.9979,84
"January","Saturday",19,"4","1","1","1","0","0","2",13.12,15.15,39,16.9979,74
"January","Saturday",20,"4","1","1","1","0","0","2",13.12,15.15,39,16.9979,41
"January","Saturday",21,"5","1","1","1","0","0","2",13.12,15.15,39,15.0013,57
"January","Saturday",22,"5","1","1","1","0","0","2",12.3,15.91,42,7.0015,26
"January","Saturday",23,"5","1","1","1","0","0","1",12.3,14.395,45,19.0012,44
"January","Sunday",0,"1","1","1","1","0","0","1",10.66,15.15,56,0,39
"January","Sunday",1,"1","1","1","1","0","0","1",10.66,13.635,56,8.9981,23
"January","Sunday",2,"1","1","1","1","0","0","1",10.66,14.395,56,6.0032,16
"January","Sunday",3,"1","1","1","1","0","0","1",9.02,13.635,69,0,15
"January","Sunday",4,"1","1","1","1","0","0","1",10.66,12.88,56,11.0014,1
"January","Sunday",5,"1","1","1","1","0","0","2",10.66,12.88,56,11.0014,2
"January","Sunday",6,"1","1","1","1","0","0","2",10.66,12.88,56,11.0014,1
"January","Sunday",7,"2","1","1","1","0","0","2",9.84,10.605,56,19.9995,3
"January","Sunday",8,"2","1","1","1","0","0","1",9.02,10.605,55,19.0012,18
"January","Sunday",9,"2","1","1","1","0","0","1",9.02,10.605,51,16.9979,32
"January","Sunday",10,"2","1","1","1","0","0","1",9.02,10.605,51,19.0012,79
"January","Sunday",11,"3","1","1","1","0","0","1",9.84,11.365,44,16.9979,93
"January","Sunday",12,"3","1","1","1","0","0","1",9.84,10.605,41,19.0012,104
"January","Sunday",13,"3","1","1","1","0","0","1",10.66,11.365,35,19.9995,118
"January","Sunday",14,"3","1","1","1","0","0","1",11.48,13.635,36,16.9979,91
"January","Sunday",15,"3","1","1","1","0","0","1",10.66,12.12,38,16.9979,113
"January","Sunday",16,"4","1","1","1","0","0","1",9.84,11.365,38,15.0013,99
"January","Sunday",17,"4","1","1","1","0","0","1",9.02,10.605,37,16.9979,105
"January","Sunday",18,"4","1","1","1","0","0","1",8.2,10.605,40,11.0014,67
"January","Sunday",19,"4","1","1","1","0","0","1",7.38,9.85,47,8.9981,61
"January","Sunday",20,"4","1","1","1","0","0","1",7.38,9.85,47,11.0014,57
"January","Sunday",21,"5","1","1","1","0","0","1",7.38,9.85,51,11.0014,28
"January","Sunday",22,"5","1","1","1","0","0","2",8.2,10.605,49,8.9981,21
"January","Sunday",23,"5","1","1","1","0","0","2",8.2,11.365,40,7.0015,18
"January","Monday",0,"1","1","1","1","1","0","2",8.2,9.85,47,15.0013,17
"January","Monday",1,"1","1","1","1","1","0","2",8.2,9.85,44,12.998,16
"January","Monday",2,"1","1","1","1","1","0","2",7.38,8.335,43,16.9979,8
"January","Monday",3,"1","1","1","1","1","0","2",7.38,9.09,43,12.998,2
"January","Monday",4,"1","1","1","1","1","0","2",7.38,9.85,43,8.9981,3
"January","Monday",5,"1","1","1","1","1","0","2",7.38,9.85,43,11.0014,1
"January","Monday",6,"1","1","1","1","1","0","2",7.38,9.09,43,12.998,5
"January","Monday",7,"2","1","1","1","1","0","2",6.56,9.09,50,8.9981,13
"January","Monday",8,"2","1","1","1","1","0","2",6.56,7.575,47,15.0013,33
"January","Monday",9,"2","1","1","1","1","0","2",6.56,7.575,47,15.0013,47
"January","Monday",10,"2","1","1","1","1","0","2",6.56,7.575,50,16.9979,57
"January","Monday",11,"3","1","1","1","1","0","2",6.56,7.575,55,12.998,64
"January","Monday",12,"3","1","1","1","1","0","2",7.38,9.85,47,8.9981,80
"January","Monday",13,"3","1","1","1","1","0","2",7.38,9.85,47,8.9981,93
"January","Monday",14,"3","1","1","1","1","0","2",7.38,10.605,43,7.0015,86
"January","Monday",15,"3","1","1","1","1","0","2",8.2,10.605,47,11.0014,93
"January","Monday",16,"4","1","1","1","1","0","2",8.2,10.605,47,11.0014,82
"January","Monday",17,"4","1","1","1","1","0","1",8.2,9.85,51,12.998,71
"January","Monday",18,"4","1","1","1","1","0","2",7.38,8.335,55,16.9979,92
"January","Monday",19,"4","1","0","1","1","0","3",7.38,9.09,59,12.998,60
"January","Monday",20,"4","1","0","1","1","0","3",6.56,7.575,80,12.998,33
"January","Monday",21,"5","1","0","1","1","0","3",6.56,7.575,80,12.998,27
"January","Monday",22,"5","1","0","1","1","0","3",5.74,6.06,93,16.9979,13
"January","Monday",23,"5","1","0","1","1","0","3",6.56,6.82,86,19.0012,4
"January","Tuesday",12,"3","1","1","1","0","1","2",8.2,9.09,86,22.0028,3
"January","Tuesday",13,"3","1","1","1","0","1","2",8.2,9.85,86,15.0013,22
"January","Tuesday",14,"3","1","1","1","0","1","2",9.02,11.365,80,11.0014,28
"January","Tuesday",15,"3","1","1","1","0","1","2",9.02,11.365,87,11.0014,35
"January","Tuesday",16,"4","1","1","1","0","1","2",9.02,11.365,87,12.998,61
"January","Tuesday",17,"4","1","1","1","0","1","2",9.02,11.365,82,12.998,125
"January","Tuesday",18,"4","1","1","1","0","1","2",9.02,11.365,80,11.0014,133
"January","Tuesday",19,"4","1","1","1","0","1","2",9.02,11.365,80,8.9981,99
"January","Tuesday",20,"4","1","1","1","0","1","2",9.02,13.635,87,0,83
"January","Tuesday",21,"5","1","1","1","0","1","2",9.02,12.12,93,7.0015,41
"January","Tuesday",22,"5","1","1","1","0","1","2",9.02,12.88,93,6.0032,33
"January","Tuesday",23,"5","1","1","1","0","1","2",9.02,13.635,93,0,20
"January","Wednesday",0,"1","1","1","1","0","1","2",9.02,13.635,93,0,3
"January","Wednesday",1,"1","1","0","1","0","1","3",9.02,11.365,93,8.9981,7
"January","Wednesday",2,"1","1","0","1","0","1","3",9.02,11.365,93,8.9981,3
"January","Wednesday",4,"1","1","0","1","0","1","3",9.02,11.365,93,8.9981,2
"January","Wednesday",5,"1","1","1","1","0","1","2",9.02,12.88,93,6.0032,7
"January","Wednesday",6,"1","1","1","1","0","1","2",9.02,12.88,93,6.0032,32
"January","Wednesday",7,"2","1","1","1","0","1","2",9.84,12.88,92,7.0015,90
"January","Wednesday",8,"2","1","1","1","0","1","2",9.84,12.88,93,7.0015,197
"January","Wednesday",9,"2","1","1","1","0","1","2",9.84,12.88,93,7.0015,109
"January","Wednesday",10,"2","1","1","1","0","1","2",10.66,13.635,93,8.9981,47
"January","Wednesday",11,"3","1","1","1","0","1","2",11.48,15.15,87,6.0032,52
"January","Wednesday",12,"3","1","1","1","0","1","2",12.3,15.91,81,6.0032,70
"January","Wednesday",13,"3","1","1","1","0","1","1",16.4,20.455,62,19.0012,78
"January","Wednesday",14,"3","1","1","1","0","1","1",16.4,20.455,58,16.9979,75
"January","Wednesday",15,"3","1","1","1","0","1","1",16.4,20.455,54,19.0012,82
"January","Wednesday",16,"4","1","1","1","0","1","1",15.58,19.695,58,26.0027,104
"January","Wednesday",17,"4","1","1","1","0","1","1",14.76,16.665,57,22.0028,197
"January","Wednesday",18,"4","1","1","1","0","1","1",13.94,15.91,61,19.0012,161
"January","Wednesday",19,"4","1","1","1","0","1","1",13.12,14.395,57,27.9993,112
"January","Wednesday",20,"4","1","1","1","0","1","1",13.12,15.15,49,19.9995,76
"January","Wednesday",21,"5","1","1","1","0","1","1",13.12,14.395,49,27.9993,59
"January","Wednesday",22,"5","1","1","1","0","1","1",12.3,15.15,52,11.0014,59
"January","Wednesday",23,"5","1","1","1","0","1","1",12.3,13.635,52,31.0009,28
"February","Tuesday",0,"1","1","1","1","0","1","2",6.56,9.09,64,7.0015,8
"February","Tuesday",1,"1","1","1","1","0","1","2",6.56,9.09,69,7.0015,3
"February","Tuesday",2,"1","1","1","1","0","1","2",6.56,11.365,69,0,2
"February","Tuesday",3,"1","1","1","1","0","1","2",6.56,11.365,69,0,2
"February","Tuesday",5,"1","1","0","1","0","1","3",5.74,10.605,93,0,3
"February","Tuesday",6,"1","1","0","1","0","1","3",5.74,10.605,93,0,22
"February","Tuesday",7,"2","1","0","1","0","1","3",6.56,11.365,93,0,52
"February","Tuesday",8,"2","1","0","1","0","1","3",6.56,11.365,93,0,135
"February","Tuesday",9,"2","1","1","1","0","1","2",6.56,11.365,93,0,116
"February","Tuesday",10,"2","1","1","1","0","1","2",6.56,11.365,93,0,47
"February","Tuesday",11,"3","1","1","1","0","1","2",7.38,12.12,86,0,51
"February","Tuesday",12,"3","1","1","1","0","1","2",8.2,12.88,86,0,55
"February","Tuesday",13,"3","1","1","1","0","1","2",8.2,12.88,86,0,52
"February","Tuesday",14,"3","1","1","1","0","1","2",9.02,12.88,80,6.0032,54
"February","Tuesday",15,"3","1","1","1","0","1","2",9.84,14.395,75,0,52
"February","Tuesday",16,"4","1","1","1","0","1","2",9.84,12.12,75,8.9981,64
"February","Tuesday",17,"4","1","1","1","0","1","2",9.84,14.395,75,0,176
"February","Tuesday",18,"4","1","1","1","0","1","2",9.84,12.88,81,7.0015,168
"February","Tuesday",19,"4","1","1","1","0","1","2",9.84,12.12,81,8.9981,108
"February","Tuesday",20,"4","1","1","1","0","1","2",9.02,11.365,87,8.9981,74
"February","Tuesday",21,"5","1","1","1","0","1","2",9.02,11.365,87,8.9981,64
"February","Tuesday",22,"5","1","1","1","0","1","2",9.02,12.88,87,6.0032,36
"February","Tuesday",23,"5","1","0","1","0","1","3",8.2,9.85,93,12.998,16
"February","Wednesday",0,"1","1","0","1","0","1","3",9.02,12.12,93,7.0015,2
"February","Wednesday",1,"1","1","0","1","0","1","3",9.02,11.365,93,12.998,3
"February","Wednesday",2,"1","1","0","1","0","1","3",9.02,11.365,93,8.9981,4
"February","Wednesday",3,"1","1","0","1","0","1","3",9.02,11.365,93,8.9981,1
"February","Wednesday",4,"1","1","0","1","0","1","3",9.02,10.605,93,19.0012,1
"February","Wednesday",5,"1","1","0","1","0","1","3",9.02,12.12,93,7.0015,3
"February","Wednesday",6,"1","1","0","1","0","1","3",9.02,12.12,93,7.0015,18
"February","Wednesday",7,"2","1","0","1","0","1","3",9.02,10.605,93,15.0013,49
"February","Wednesday",8,"2","1","0","1","0","1","3",9.02,10.605,93,15.0013,155
"February","Wednesday",9,"2","1","1","1","0","1","2",9.84,12.88,93,6.0032,123
"February","Wednesday",10,"2","1","1","1","0","1","2",9.02,13.635,100,0,61
"February","Wednesday",11,"3","1","1","1","0","1","2",9.84,11.365,93,12.998,52
"February","Wednesday",12,"3","1","1","1","0","1","2",9.84,11.365,93,15.0013,64
"February","Wednesday",13,"3","1","1","1","0","1","1",13.94,16.665,93,11.0014,75
"February","Wednesday",14,"3","1","1","1","0","1","1",15.58,19.695,82,26.0027,63
"February","Wednesday",15,"3","1","1","1","0","1","1",15.58,19.695,76,22.0028,76
"February","Wednesday",16,"4","1","1","1","0","1","1",14.76,16.665,71,19.9995,103
"February","Wednesday",17,"4","1","1","1","0","1","1",14.76,15.91,53,35.0008,190
"February","Wednesday",18,"4","1","1","1","0","1","1",13.94,14.395,42,36.9974,182
"February","Wednesday",19,"4","1","1","1","0","1","1",11.48,12.12,45,32.9975,91
"February","Wednesday",20,"4","1","1","1","0","1","1",9.84,9.85,48,36.9974,75
"February","Wednesday",21,"5","1","1","1","0","1","1",9.02,9.85,47,22.0028,63
"February","Wednesday",22,"5","1","1","1","0","1","1",9.02,10.605,44,16.9979,40
"February","Wednesday",23,"5","1","1","1","0","1","1",8.2,8.335,44,30.0026,32
"February","Thursday",0,"1","1","1","1","0","1","1",8.2,8.335,40,30.0026,12
"February","Thursday",1,"1","1","1","1","0","1","1",8.2,7.575,44,35.0008,5
"February","Thursday",2,"1","1","1","1","0","1","1",7.38,8.335,43,16.9979,2
"February","Thursday",3,"1","1","1","1","0","1","1",7.38,8.335,43,16.9979,1
"February","Thursday",5,"1","1","1","1","0","1","1",6.56,6.82,50,19.9995,2
"February","Thursday",6,"1","1","1","1","0","1","1",6.56,6.82,43,23.9994,39
"February","Thursday",7,"2","1","1","1","0","1","1",5.74,6.06,50,22.0028,87
"February","Thursday",8,"2","1","1","1","0","1","1",5.74,6.06,50,23.9994,188
"February","Thursday",9,"2","1","1","1","0","1","1",6.56,6.82,47,19.9995,133
"February","Thursday",10,"2","1","1","1","0","1","1",7.38,7.575,43,22.0028,52
"February","Thursday",11,"3","1","1","1","0","1","1",7.38,6.82,43,30.0026,64
"February","Thursday",12,"3","1","1","1","0","1","1",8.2,9.09,40,23.9994,69
"February","Thursday",13,"3","1","1","1","0","1","1",8.2,8.335,40,27.9993,51
"February","Thursday",14,"3","1","1","1","0","1","1",9.02,9.85,37,26.0027,47
"February","Thursday",15,"3","1","1","1","0","1","1",9.02,9.85,37,22.0028,60
"February","Thursday",16,"4","1","1","1","0","1","1",9.02,10.605,37,16.9979,78
"February","Thursday",17,"4","1","1","1","0","1","1",8.2,9.85,40,12.998,175
"February","Thursday",18,"4","1","1","1","0","1","1",8.2,10.605,40,11.0014,147
"February","Thursday",19,"4","1","1","1","0","1","1",8.2,12.88,40,0,96
"February","Thursday",20,"4","1","1","1","0","1","1",8.2,11.365,47,6.0032,109
"February","Thursday",21,"5","1","1","1","0","1","1",7.38,10.605,55,7.0015,54
"February","Thursday",22,"5","1","1","1","0","1","1",7.38,10.605,51,6.0032,41
"February","Thursday",23,"5","1","1","1","0","1","1",8.2,11.365,47,7.0015,38
"February","Friday",0,"1","1","1","1","0","1","2",8.2,12.88,44,0,13
"February","Friday",1,"1","1","1","1","0","1","2",6.56,11.365,59,0,7
"February","Friday",2,"1","1","1","1","0","1","2",5.74,8.335,63,7.0015,1
"February","Friday",3,"1","1","1","1","0","1","2",5.74,8.335,63,7.0015,1
"February","Friday",5,"1","1","1","1","0","1","2",5.74,7.575,63,8.9981,7
"February","Friday",6,"1","1","1","1","0","1","2",6.56,11.365,55,0,28
"February","Friday",7,"2","1","1","1","0","1","1",5.74,10.605,59,0,87
"February","Friday",8,"2","1","1","1","0","1","1",5.74,7.575,74,8.9981,220
"February","Friday",9,"2","1","1","1","0","1","2",6.56,9.09,80,8.9981,127
"February","Friday",10,"2","1","1","1","0","1","2",8.2,10.605,51,8.9981,51
"February","Friday",11,"3","1","1","1","0","1","1",9.02,11.365,51,11.0014,64
"February","Friday",12,"3","1","1","1","0","1","2",9.84,12.12,48,11.0014,86
"February","Friday",13,"3","1","1","1","0","1","2",10.66,12.88,50,15.0013,82
"February","Friday",14,"3","1","1","1","0","1","2",11.48,13.635,45,11.0014,91
"February","Friday",15,"3","1","1","1","0","1","2",11.48,13.635,48,16.9979,90
"February","Friday",16,"4","1","1","1","0","1","2",12.3,14.395,42,15.0013,99
"February","Friday",17,"4","1","1","1","0","1","2",10.66,13.635,56,8.9981,205
"February","Friday",18,"4","1","1","1","0","1","2",9.84,12.88,60,7.0015,155
"February","Friday",19,"4","1","1","1","0","1","2",9.84,12.12,65,8.9981,103
"February","Friday",20,"4","1","1","1","0","1","2",9.84,12.12,65,11.0014,71
"February","Friday",21,"5","1","1","1","0","1","2",9.84,12.12,70,11.0014,43
"February","Friday",22,"5","1","1","1","0","1","2",9.84,12.12,65,11.0014,46
"February","Friday",23,"5","1","1","1","0","1","2",9.84,12.12,70,8.9981,31
"February","Saturday",0,"1","1","1","1","0","0","2",9.84,12.12,70,11.0014,39
"February","Saturday",1,"1","1","1","1","0","0","2",9.84,12.12,65,11.0014,18
"February","Saturday",2,"1","1","1","1","0","0","2",9.84,12.12,75,11.0014,17
"February","Saturday",3,"1","1","1","1","0","0","2",9.84,12.12,75,11.0014,11
"February","Saturday",4,"1","1","0","1","0","0","3",9.02,11.365,93,8.9981,8
"February","Saturday",5,"1","1","0","1","0","0","3",8.2,11.365,100,6.0032,9
"February","Saturday",6,"1","1","0","1","0","0","3",8.2,12.88,100,0,4
"February","Saturday",7,"2","1","0","1","0","0","3",9.02,12.88,93,6.0032,4
"February","Saturday",8,"2","1","0","1","0","0","3",8.2,11.365,100,6.0032,10
"February","Saturday",9,"2","1","0","1","0","0","3",8.2,11.365,100,6.0032,20
"February","Saturday",10,"2","1","0","1","0","0","3",8.2,10.605,100,8.9981,34
"February","Saturday",11,"3","1","0","1","0","0","3",9.02,11.365,100,8.9981,47
"February","Saturday",12,"3","1","0","1","0","0","3",9.02,11.365,100,11.0014,52
"February","Saturday",13,"3","1","0","1","0","0","3",9.02,11.365,100,11.0014,72
"February","Saturday",14,"3","1","0","1","0","0","3",9.02,13.635,100,0,55
"February","Saturday",15,"3","1","0","1","0","0","3",9.02,13.635,100,0,60
"February","Saturday",16,"4","1","0","1","0","0","3",9.02,11.365,100,8.9981,71
"February","Saturday",17,"4","1","1","1","0","0","2",9.84,10.605,100,19.0012,78
"February","Saturday",18,"4","1","1","1","0","0","2",11.48,12.12,93,30.0026,83
"February","Saturday",19,"4","1","1","1","0","0","2",11.48,12.12,93,30.0026,84
"February","Saturday",20,"4","1","1","1","0","0","1",12.3,14.395,87,16.9979,69
"February","Saturday",21,"5","1","1","1","0","0","1",10.66,12.88,100,12.998,56
"February","Saturday",22,"5","1","1","1","0","0","1",10.66,13.635,93,8.9981,45
"February","Saturday",23,"5","1","1","1","0","0","1",10.66,12.88,93,15.0013,59
"February","Sunday",0,"1","1","1","1","0","0","1",10.66,12.88,70,12.998,39
"February","Sunday",1,"1","1","1","1","0","0","1",10.66,11.365,65,27.9993,44
"February","Sunday",2,"1","1","1","1","0","0","1",10.66,11.365,60,22.0028,20
"February","Sunday",3,"1","1","1","1","0","0","1",10.66,14.395,60,6.0032,13
"February","Sunday",4,"1","1","1","1","0","0","1",10.66,11.365,60,23.9994,2
"February","Sunday",5,"1","1","1","1","0","0","1",10.66,12.88,60,15.0013,1
"February","Sunday",6,"1","1","1","1","0","0","1",10.66,12.88,60,15.0013,1
"February","Sunday",7,"2","1","1","1","0","0","1",9.84,12.12,65,11.0014,8
"February","Sunday",8,"2","1","1","1","0","0","1",9.84,12.88,65,7.0015,23
"February","Sunday",9,"2","1","1","1","0","0","1",11.48,14.395,56,7.0015,45
"February","Sunday",10,"2","1","1","1","0","0","1",12.3,14.395,52,16.9979,89
"February","Sunday",11,"3","1","1","1","0","0","1",13.12,15.15,49,16.9979,117
"February","Sunday",12,"3","1","1","1","0","0","1",13.94,16.665,46,0,174
"February","Sunday",13,"3","1","1","1","0","0","1",13.94,18.18,46,0,182
"February","Sunday",14,"3","1","1","1","0","0","1",13.94,17.425,46,6.0032,161
"February","Sunday",15,"3","1","1","1","0","0","1",13.94,17.425,46,6.0032,182
"February","Sunday",16,"4","1","1","1","0","0","1",13.94,17.425,49,7.0015,157
"February","Sunday",17,"4","1","1","1","0","0","1",13.94,18.18,46,0,121
"February","Sunday",18,"4","1","1","1","0","0","1",12.3,15.15,56,11.0014,78
"February","Sunday",19,"4","1","1","1","0","0","1",11.48,14.395,61,8.9981,21
"February","Sunday",20,"4","1","1","1","0","0","1",11.48,14.395,61,7.0015,26
"February","Sunday",21,"5","1","1","1","0","0","1",10.66,15.15,60,0,27
"February","Sunday",22,"5","1","1","1","0","0","1",10.66,15.15,60,0,62
"February","Sunday",23,"5","1","1","1","0","0","1",9.84,14.395,65,0,30
"February","Monday",0,"1","1","1","1","0","1","1",9.84,14.395,65,0,15
"February","Monday",1,"1","1","1","1","0","1","1",9.02,13.635,75,0,5
"February","Monday",2,"1","1","1","1","0","1","1",8.2,12.88,80,0,3
"February","Monday",3,"1","1","1","1","0","1","1",8.2,12.88,86,0,1
"February","Monday",4,"1","1","1","1","0","1","1",8.2,12.88,86,0,2
"February","Monday",5,"1","1","1","1","0","1","1",8.2,12.88,86,0,10
"February","Monday",6,"1","1","1","1","0","1","1",7.38,12.12,93,0,30
"February","Monday",7,"2","1","1","1","0","1","1",7.38,12.12,86,0,95
"February","Monday",8,"2","1","1","1","0","1","2",6.56,11.365,100,0,230
"February","Monday",9,"2","1","1","1","0","1","1",9.02,13.635,80,0,118
"February","Monday",10,"2","1","1","1","0","1","1",9.84,12.88,75,7.0015,55
"February","Monday",11,"3","1","1","1","0","1","1",12.3,15.91,65,6.0032,47
"February","Monday",12,"3","1","1","1","0","1","2",13.12,17.425,62,0,66
"February","Monday",13,"3","1","1","1","0","1","2",14.76,18.18,57,6.0032,64
"February","Monday",14,"3","1","1","1","0","1","2",14.76,18.18,57,6.0032,60
"February","Monday",15,"3","1","1","1","0","1","2",15.58,19.695,54,6.0032,50
"February","Monday",16,"4","1","1","1","0","1","2",14.76,17.425,57,8.9981,114
"February","Monday",17,"4","1","1","1","0","1","2",13.12,15.91,70,11.0014,216
"February","Monday",18,"4","1","1","1","0","1","2",13.94,16.665,66,8.9981,175
"February","Monday",19,"4","1","1","1","0","1","2",13.12,17.425,70,0,128
"February","Monday",20,"4","1","1","1","0","1","2",13.12,16.665,70,7.0015,88
"February","Monday",21,"5","1","1","1","0","1","1",13.12,17.425,70,0,78
"February","Monday",22,"5","1","1","1","0","1","1",11.48,15.15,81,6.0032,37
"February","Monday",23,"5","1","1","1","0","1","2",12.3,16.665,81,0,25
"February","Tuesday",0,"1","1","1","1","0","1","2",11.48,15.91,87,0,10
"February","Tuesday",1,"1","1","1","1","0","1","2",11.48,15.91,87,0,4
"February","Tuesday",2,"1","1","1","1","0","1","2",10.66,13.635,93,7.0015,2
