"Elevation","Soil_Type","Horizontal_Distance_To_Roadways","Horizontal_Distance_To_Fire_Points","Area_Of_Wilderness","Horizontal_Distance_To_Hydrology","Hillshade_3pm","Aspect","Cover_Type"
0.467,12,0.447,0.34,1,0.077,0.531,0.281,2
0.603,29,0.397,0.886,1,0.266,0.508,0.25,1
0.591,29,0.831,0.646,1,0.367,0.768,0.675,2
0.515,12,0.52,0.441,1,0.336,0.555,0.089,2
0.611,29,0.381,0.885,1,0.177,0.618,0.5,1
0.377,30,0.177,0.078,1,0.122,0.287,0.367,2
0.56,29,0.456,0.917,1,0.077,0.575,0.375,1
0.547,20,0.692,0.572,1,0,0.618,0.981,1
0.457,12,0.424,0.326,1,0.077,0.417,0.225,2
0.599,29,0.391,0.899,1,0.279,0.508,0.25,1
0.603,29,0.79,0.608,1,0.163,0.433,0.125,2
0.442,12,0.345,0.24,1,0.192,0.598,0.483,2
0.409,12,0.236,0.133,1,0.061,0.551,0.464,2
0.354,30,0.156,0.069,1,0.043,0.433,0.389,2
0.44,12,0.346,0.246,1,0.163,0.563,0.394,2
0.571,29,0.808,0.637,1,0.459,0.791,0.742,2
0.578,29,0.696,0.554,1,0.068,0.484,0.014,1
0.363,29,0.114,0.067,1,0.107,0.65,0.953,2
0.522,12,0.512,0.433,1,0.399,0.535,0.289,2
0.594,29,0.388,0.929,1,0.304,0.559,0.431,1
0.525,30,0.575,0.5,1,0.152,0.661,0.589,2
0.526,30,0.571,0.496,1,0.168,0.634,0.55,2
0.576,29,0.409,0.925,1,0.152,0.48,0.3,1
0.57,29,0.42,0.914,1,0.089,0.512,0.189,1
0.576,29,0.808,0.611,1,0.482,0.772,0.731,2
0.575,20,0.752,0.551,1,0.221,0.531,0.067,1
0.573,29,0.735,0.544,1,0.137,0.563,0.05,1
0.586,29,0.779,0.558,1,0.367,0.535,0.225,1
0.54,29,0.765,0.628,1,0.271,0.673,0.8,2
0.545,29,0.774,0.623,1,0.313,0.768,0.769,2
0.585,29,0.714,0.526,1,0.173,0.685,0.897,1
0.521,16,0.724,0.651,1,0.064,0.626,0.875,2
0.537,29,0.543,0.779,1,0.177,0.508,0.267,2
0.525,19,0.64,0.698,1,0.232,0.543,0.2,2
0.525,19,0.644,0.695,1,0.251,0.614,0,2
0.521,8,0.664,0.68,1,0.215,0.614,0.5,2
0.504,12,0.473,0.413,1,0.313,0.508,0.397,2
0.594,29,0.796,0.531,1,0.442,0.614,0.989,1
0.379,29,0.232,0.193,1,0.021,0.547,0.042,2
0.57,29,0.418,0.868,1,0.077,0.642,0.944,2
0.552,20,0.507,0.789,1,0.356,0.705,0.767,2
0.45,30,0.391,0.343,1,0.086,0.547,0.444,2
0.394,29,0.249,0.212,1,0.043,0.441,0.025,2
0.584,29,0.821,0.559,1,0.501,0.728,0.603,2
0.552,29,0.64,0.468,1,0.125,0.457,0.336,2
0.53,29,0.615,0.462,1,0.125,0.417,0.325,1
0.416,29,0.255,0.229,1,0.086,0.65,0.953,2
0.401,29,0.184,0.174,1,0.213,0.598,0.008,2
0.548,29,0.785,0.568,1,0.323,0.807,0.653,2
0.547,29,0.635,0.46,1,0.096,0.453,0.333,2
0.514,29,0.597,0.456,1,0.068,0.402,0.344,1
0.578,29,0.406,0.86,1,0.107,0.65,0.939,2
0.568,29,0.451,0.815,1,0.346,0.465,0.172,1
0.553,29,0.671,0.458,1,0,0.563,0.394,1
0.562,20,0.476,0.786,1,0.313,0.516,0.131,2
0.44,29,0.248,0.243,1,0.193,0.709,0.864,2
0.562,20,0.479,0.781,1,0.286,0.606,0.014,2
0.529,23,0.765,0.562,1,0.24,0.654,0.675,2
0.594,29,0.829,0.501,1,0.667,0.587,0.375,1
0.446,23,0.431,0.406,1,0,0.642,0.75,1
0.416,12,0.136,0.183,1,0.368,0.673,0.883,2
0.37,20,0.078,0.172,1,0.021,0.472,0.247,2
0.53,29,0.771,0.55,1,0.292,0.713,0.733,2
0.558,29,0.812,0.521,1,0.441,0.76,0.703,2
0.379,12,0.081,0.18,1,0.091,0.48,0.231,2
0.358,20,0.057,0.184,1,0,0.508,0.256,2
0.54,20,0.559,0.699,1,0.043,0.555,0.053,2
0.528,29,0.618,0.421,1,0.043,0.508,0.125,1
0.453,23,0.458,0.433,1,0,0.567,0.114,1
0.463,29,0.388,0.375,1,0.122,0.634,0.967,2
0.496,30,0.559,0.414,1,0.03,0.299,0.3,1
0.53,23,0.769,0.537,1,0.251,0.693,0.656,2
0.568,29,0.833,0.486,1,0.457,0.752,0.647,2
0.479,29,0.36,0.364,1,0.279,0.488,0.089,2
0.537,23,0.608,0.641,1,0.347,0.606,0.05,2
0.484,29,0.372,0.377,1,0.262,0.591,0.031,2
0.468,29,0.318,0.333,1,0.323,0.508,0.131,2
0.451,12,0.259,0.29,1,0.392,0.559,0.172,2
0.421,12,0.158,0.236,1,0.31,0.496,0.211,2
0.571,29,0.838,0.471,1,0.424,0.713,0.661,2
0.42,12,0.128,0.233,1,0.279,0.606,0.458,2
0.436,12,0.19,0.263,1,0.193,0.531,0.219,2
0.398,12,0.085,0.228,1,0.275,0.496,0.228,2
0.393,12,0.073,0.226,1,0.228,0.457,0.128,2
0.57,29,0.835,0.456,1,0.396,0.76,0.7,2
0.498,12,0.392,0.406,1,0.319,0.555,0.078,2
0.475,12,0.316,0.347,1,0.328,0.504,0.175,2
0.387,12,0.064,0.23,1,0.185,0.331,0.261,2
0.365,30,0.039,0.231,1,0.13,0.543,0.422,2
0.476,12,0.316,0.349,1,0.31,0.476,0.233,2
0.534,23,0.791,0.48,1,0.215,0.693,0.578,2
0.49,12,0.333,0.365,1,0.349,0.421,0.197,2
0.415,30,0.131,0.258,1,0.15,0.602,0.497,2
0.578,29,0.531,0.676,1,0.24,0.346,0.183,2
0.568,29,0.539,0.668,1,0.259,0.429,0.172,2
0.54,30,0.687,0.37,1,0.204,0.575,0.442,2
0.535,22,0.654,0.361,1,0.107,0.531,0.361,2
0.496,30,0.338,0.376,1,0.328,0.469,0.297,2
0.545,22,0.721,0.378,1,0.271,0.445,0.339,2
0.369,29,0.021,0.184,1,0.24,0.492,0.092,2
0.54,29,0.647,0.569,1,0.219,0.528,0.125,2
0.473,12,0.267,0.34,1,0.122,0.425,0.122,2
0.608,29,0.436,0.746,1,0.03,0.512,0.144,1
0.537,29,0.503,0.337,1,0.203,0.409,0.15,2
0.505,23,0.473,0.344,1,0.068,0.441,0.081,1
0.503,12,0.385,0.378,1,0.323,0.524,0.356,2
0.544,30,0.604,0.328,1,0.122,0.622,0.978,2
0.581,29,0.541,0.65,1,0.404,0.528,0.069,1
0.58,29,0.553,0.637,1,0.452,0.449,0.136,2
0.502,12,0.403,0.359,1,0.279,0.634,0.536,2
0.56,30,0.777,0.375,1,0.375,0.579,0.433,2
0.543,29,0.5,0.318,1,0.232,0.457,0.175,2
0.38,29,0.064,0.26,1,0.122,0.551,0.019,2
0.555,30,0.757,0.356,1,0.261,0.5,0.333,2
0.438,12,0.231,0.341,1,0.198,0.543,0.258,2
0.435,12,0.223,0.337,1,0.198,0.449,0.231,2
0.452,30,0.277,0.369,1,0.021,0.626,0.528,2
0.532,23,0.68,0.499,1,0.086,0.681,0.75,2
0.534,19,0.72,0.331,1,0.064,0.476,0.169,2
0.552,30,0.78,0.35,1,0.371,0.63,0.961,2
0.383,30,0.168,0.331,1,0.043,0.571,0.508,2
0.529,12,0.48,0.296,1,0.15,0.547,0.297,2
0.393,12,0.072,0.199,1,0.061,0.626,0.958,2
0.393,12,0.066,0.191,1,0.096,0.571,0.125,2
0.583,29,0.578,0.58,1,0.213,0.5,0.067,1
0.396,12,0.09,0.249,1,0.173,0.469,0.111,2
0.539,30,0.811,0.358,1,0.204,0.685,0.642,2
0.477,29,0.4,0.322,1,0.043,0.441,0.353,5
0.379,29,0.184,0.349,1,0.021,0.65,0.956,2
0.547,29,0.678,0.282,1,0.152,0.681,0.781,2
0.555,29,0.665,0.278,1,0.203,0.811,0.794,2
0.567,12,0.624,0.268,1,0.328,0.677,0.633,2
0.559,12,0.586,0.264,1,0.198,0.508,0.344,2
0.469,29,0.393,0.324,1,0,0.52,0.364,5
0.548,30,0.795,0.338,1,0.301,0.697,0.864,2
0.529,12,0.521,0.266,1,0.021,0.587,0.486,1
0.481,29,0.406,0.313,1,0.064,0.323,0.2,5
0.468,30,0.369,0.336,1,0.089,0.579,0.497,2
0.401,23,0.089,0.209,1,0.048,0.665,0.739,2
0.467,29,0.395,0.317,1,0.021,0.382,0.331,5
0.559,29,0.671,0.267,1,0.228,0.764,0.875,2
0.474,29,0.404,0.309,1,0.061,0.319,0.319,5
0.625,29,0.487,0.651,1,0.319,0.425,0.242,2
0.625,29,0.53,0.601,1,0.259,0.528,0.147,1
0.467,29,0.401,0.308,1,0.048,0.335,0.303,5
0.458,29,0.393,0.313,1,0.021,0.406,0.336,5
0.627,29,0.518,0.611,1,0.269,0.555,0.039,1
0.53,23,0.679,0.444,1,0.334,0.646,0.947,1
0.449,29,0.387,0.315,1,0,0.472,0.358,5
0.547,23,0.647,0.471,1,0.24,0.469,0.114,1
0.453,29,0.392,0.309,1,0.03,0.394,0.253,5
0.447,29,0.389,0.309,1,0.043,0.346,0.303,5
0.443,29,0.385,0.311,1,0.021,0.37,0.339,5
0.439,29,0.381,0.314,1,0,0.429,0.383,5
0.548,12,0.605,0.231,1,0.215,0.555,0.433,2
0.402,16,0.305,0.361,1,0.021,0.366,0.383,2
0.565,20,0.604,0.501,1,0.163,0.417,0.192,2
0.553,29,0.634,0.472,1,0.258,0.413,0.2,2
0.402,16,0.311,0.355,1,0.021,0.331,0.328,2
0.371,12,0.039,0.167,1,0.177,0.48,0.178,2
0.542,23,0.654,0.448,1,0.357,0.39,0.197,1
0.43,29,0.382,0.308,1,0.021,0.343,0.25,5
0.418,30,0.366,0.319,1,0.021,0.531,0.467,5
0.405,12,0.098,0.217,1,0.245,0.594,0.086,2
0.447,29,0.395,0.296,1,0.077,0.315,0.286,5
0.431,29,0.384,0.305,1,0.03,0.346,0.281,5
0.414,30,0.364,0.32,1,0,0.52,0.394,5
0.409,16,0.349,0.328,1,0,0.555,0.331,5
0.376,12,0.045,0.175,1,0.195,0.555,0.375,2
0.424,29,0.381,0.305,1,0.043,0.417,0.381,5
0.425,29,0.299,0.357,1,0.091,0.752,0.897,2
0.409,12,0.124,0.243,1,0.28,0.579,0.183,2
0.671,29,0.409,0.705,1,0.237,0.508,0.194,1
0.415,16,0.372,0.31,1,0.021,0.535,0.333,5
0.413,16,0.368,0.312,1,0.021,0.61,0.031,5
0.413,16,0.37,0.309,1,0,0.63,0.964,5
0.428,29,0.31,0.346,1,0.091,0.724,0.914,2
0.454,29,0.255,0.39,1,0.061,0.567,0.106,5
0.418,16,0.39,0.293,1,0,0.472,0.281,5
0.416,16,0.387,0.296,1,0,0.567,0.097,5
0.455,29,0.257,0.388,1,0.048,0.591,0.019,5
0.468,29,0.458,0.243,1,0.11,0.299,0.35,2
0.441,29,0.315,0.339,1,0.125,0.713,0.922,2
0.575,30,0.713,0.227,1,0.319,0.697,0.661,2
0.553,29,0.647,0.2,1,0.089,0.327,0.233,2
0.462,29,0.306,0.344,1,0.183,0.713,0.922,2
0.461,29,0.279,0.367,1,0.136,0.512,0.156,5
0.458,29,0.273,0.373,1,0.096,0.539,0.111,5
0.461,29,0.263,0.382,1,0.043,0.587,0.108,5
0.367,29,0.047,0.178,1,0.061,0.594,0.019,2
0.645,30,0.483,0.595,1,0.107,0.449,0.333,1
0.593,29,0.579,0.493,1,0.245,0.63,0.958,1
0.53,23,0.69,0.384,1,0.163,0.563,0.211,1
0.464,29,0.282,0.364,1,0.13,0.484,0.144,5
0.461,23,0.275,0.37,1,0.089,0.583,0.036,5
0.461,23,0.272,0.373,1,0.068,0.63,0.972,5
0.507,23,0.609,0.184,1,0,0.488,0.219,2
0.469,29,0.291,0.355,1,0.172,0.602,0.075,5
0.466,23,0.284,0.361,1,0.129,0.492,0.15,5
0.455,29,0.234,0.4,1,0.068,0.469,0.297,2
0.43,12,0.181,0.303,1,0.258,0.535,0.133,2
0.452,29,0.383,0.283,1,0.144,0.579,0.992,2
0.576,29,0.61,0.448,1,0.472,0.488,0.203,2
0.548,29,0.645,0.414,1,0.344,0.441,0.181,1
0.645,29,0.461,0.601,1,0.048,0.543,0.375,1
0.475,23,0.567,0.171,1,0,0.5,0.311,2
0.476,29,0.301,0.344,1,0.163,0.622,0.978,2
0.673,39,0.393,0.672,1,0.408,0.551,0.167,1
0.517,29,0.609,0.159,1,0.107,0.335,0.133,2
0.532,29,0.731,0.309,1,0.203,0.776,0.814,2
0.485,29,0.359,0.291,1,0.304,0.606,0.978,2
0.37,20,0.082,0.207,1,0.021,0.661,0.908,2
0.557,23,0.641,0.402,1,0.288,0.634,0.967,1
0.488,29,0.372,0.28,1,0.308,0.618,0.967,2
0.476,29,0.234,0.365,1,0.215,0.472,0.117,2
0.413,30,0.156,0.285,1,0.021,0.445,0.392,5
0.377,20,0.096,0.227,1,0.03,0.524,0.108,2
0.394,29,0.102,0.181,1,0.231,0.638,0.65,2
0.404,29,0.097,0.18,1,0.387,0.488,0.264,2
0.542,29,0.735,0.294,1,0.271,0.697,0.847,2
0.556,29,0.665,0.158,1,0.061,0.661,0.944,2
0.482,29,0.247,0.385,1,0.168,0.673,0.856,2
0.401,29,0.147,0.278,1,0.021,0.469,0.167,5
0.414,29,0.111,0.188,1,0.313,0.657,0.939,2
0.622,29,0.535,0.5,1,0.375,0.504,0.236,1
0.588,29,0.597,0.436,1,0.38,0.339,0.139,2
0.412,29,0.156,0.287,1,0.043,0.453,0.078,5
0.509,29,0.385,0.264,1,0.381,0.65,0.953,2
0.472,29,0.241,0.367,1,0.31,0.614,0.994,2
0.55,29,0.624,0.13,1,0.251,0.343,0.108,2
0.516,29,0.415,0.24,1,0.308,0.516,0.056,2
0.424,23,0.175,0.305,1,0.03,0.563,0.014,5
0.424,29,0.165,0.296,1,0.077,0.528,0.025,5
0.422,29,0.161,0.293,1,0.086,0.437,0.075,5
0.414,29,0.152,0.284,1,0.068,0.417,0.081,2
0.434,23,0.187,0.318,1,0,0.406,0.144,5
0.431,23,0.184,0.314,1,0.021,0.449,0.1,5
0.437,23,0.19,0.32,1,0.021,0.472,0.122,5
0.433,29,0.183,0.314,1,0.048,0.63,0.969,5
0.38,12,0.115,0.236,1,0.03,0.598,0.036,2
0.668,23,0.415,0.614,1,0.262,0.457,0.231,1
0.64,29,0.506,0.514,1,0.38,0.531,0.294,1
0.535,29,0.379,0.266,1,0.423,0.441,0.122,2
0.495,29,0.297,0.369,1,0.086,0.839,0.814,2
0.437,23,0.192,0.323,1,0.043,0.547,0.25,5
0.472,29,0.523,0.157,1,0.13,0.697,0.925,2
0.536,29,0.424,0.226,1,0.414,0.591,0.011,2
0.506,29,0.335,0.317,1,0.163,0.413,0.228,2
0.439,23,0.198,0.329,1,0.021,0.425,0.275,5
0.436,23,0.194,0.326,1,0.043,0.61,0.375,5
0.397,29,0.126,0.24,1,0.136,0.681,0.922,2
0.398,29,0.089,0.23,1,0.53,0.531,0.058,2
0.4,29,0.131,0.244,1,0.144,0.681,0.922,2
0.403,29,0.131,0.241,1,0.136,0.606,0,2
0.506,29,0.586,0.11,1,0.156,0.11,0.256,2
0.565,29,0.768,0.2,1,0.319,0.673,0.603,2
0.531,29,0.493,0.176,1,0.31,0.799,0.878,2
0.43,12,0.16,0.29,1,0.173,0.386,0.175,2
0.412,29,0.114,0.237,1,0.392,0.516,0.183,2
0.402,29,0.076,0.246,1,0.441,0.661,0.9,2
0.619,29,0.587,0.416,1,0.173,0.449,0.136,2
0.558,12,0.461,0.193,1,0.453,0.508,0.106,2
0.397,29,0.06,0.256,1,0.366,0.437,0.258,2
0.509,29,0.526,0.15,1,0.211,0.799,0.872,2
0.555,12,0.412,0.234,1,0.38,0.583,0.097,2
0.402,29,0.068,0.257,1,0.38,0.492,0.331,2
0.53,19,0.706,0.257,1,0.061,0.524,0.3,2
0.44,29,0.212,0.343,1,0.021,0.768,0.75,5
0.407,20,0.156,0.251,1,0.021,0.417,0.075,2
0.419,30,0.164,0.248,1,0.086,0.756,0.767,2
0.418,12,0.122,0.248,1,0.344,0.445,0.156,2
0.583,29,0.618,0.36,1,0.048,0.398,0.156,2
0.564,30,0.675,0.09,1,0.168,0.559,0.483,2
0.501,30,0.276,0.405,1,0.347,0.642,0.922,2
0.416,12,0.112,0.254,1,0.354,0.5,0.111,2
0.564,29,0.65,0.076,1,0.279,0.547,0.469,2
0.464,29,0.248,0.379,1,0.156,0.366,0.267,2
0.538,29,0.525,0.146,1,0.299,0.85,0.831,2
0.427,12,0.161,0.26,1,0.136,0.689,0.844,2
0.548,12,0.423,0.224,1,0.279,0.539,0.444,2
0.446,23,0.235,0.367,1,0.021,0.524,0.189,5
0.593,29,0.603,0.361,1,0.077,0.413,0.158,2
0.43,12,0.114,0.27,1,0.266,0.492,0.144,1
0.453,12,0.202,0.331,1,0.231,0.516,0.211,2
0.588,29,0.608,0.347,1,0.152,0.386,0.169,2
0.447,12,0.196,0.323,1,0.125,0.748,0.639,2
0.625,29,0.555,0.413,1,0.021,0.567,0.072,1
0.539,29,0.659,0.28,1,0.215,0.421,0.278,2
0.508,29,0.352,0.335,1,0.198,0.693,0.919,2
0.51,29,0.574,0.103,1,0.096,0.846,0.758,2
0.499,30,0.293,0.405,1,0.266,0.425,0.183,2
0.559,29,0.506,0.142,1,0.364,0.661,0.586,2
0.444,12,0.194,0.304,1,0.107,0.598,0.025,2
0.422,12,0.094,0.253,1,0.228,0.528,0.131,1
0.607,29,0.581,0.366,1,0.155,0.315,0.275,2
0.537,30,0.683,0.048,1,0.089,0.484,0.258,2
0.515,29,0.366,0.323,1,0.198,0.752,0.897,2
0.644,29,0.528,0.432,1,0.137,0.488,0.236,1
0.396,12,0.047,0.217,1,0.091,0.492,0.178,2
0.542,29,0.64,0.286,1,0.231,0.579,0.472,2
0.338,9,0.033,0.194,1,0.177,0.594,0.3,2
0.458,12,0.238,0.365,1,0.219,0.594,0.028,2
0.437,20,0.22,0.342,1,0,0.52,0.119,2
0.529,30,0.699,0.21,1,0.048,0.728,0.633,2
0.443,12,0.215,0.325,1,0.03,0.374,0.328,2
0.426,12,0.119,0.251,1,0.077,0.602,0.475,1
0.581,29,0.581,0.348,1,0.144,0.512,0.189,1
0.587,30,0.749,0.094,1,0.198,0.429,0.242,2
0.523,30,0.699,0.036,1,0.021,0.28,0.147,2
0.504,29,0.328,0.381,1,0.173,0.543,0.339,2
0.34,9,0.063,0.168,1,0.086,0.575,0.067,2
0.518,29,0.595,0.072,1,0.043,0.606,0.992,1
0.522,29,0.389,0.309,1,0.317,0.531,0.406,2
0.614,29,0.518,0.414,1,0.228,0.5,0.342,1
0.612,29,0.531,0.397,1,0.183,0.563,0.125,1
0.533,29,0.435,0.259,1,0.183,0.598,0.025,2
0.441,12,0.203,0.3,1,0.116,0.421,0.156,2
0.625,29,0.506,0.423,1,0.228,0.406,0.167,1
0.538,29,0.59,0.064,1,0.048,0.563,0.019,2
0.528,29,0.42,0.278,1,0.28,0.563,0.289,2
0.414,12,0.087,0.193,1,0,0.591,0.125,1
0.353,9,0.096,0.147,1,0.048,0.417,0.122,2
0.576,30,0.775,0.106,1,0.346,0.681,0.564,2
0.447,12,0.267,0.389,1,0.064,0.539,0.308,2
0.43,12,0.168,0.258,1,0.048,0.606,0.017,1
0.42,12,0.117,0.211,1,0.043,0.606,0.125,1
0.533,29,0.431,0.272,1,0.304,0.543,0.228,2
0.481,12,0.3,0.42,1,0.173,0.433,0.283,1
0.448,12,0.223,0.299,1,0.061,0.453,0.281,2
0.417,12,0.116,0.193,1,0.086,0.587,0.014,2
0.408,12,0.088,0.156,1,0.168,0.638,0.956,2
0.66,29,0.451,0.474,1,0.219,0.539,0.231,1
0.484,12,0.305,0.414,1,0.168,0.429,0.211,1
0.433,20,0.209,0.282,1,0,0.504,0.264,1
0.551,29,0.511,0.17,1,0.107,0.303,0.269,2
0.54,29,0.454,0.253,1,0.245,0.508,0.244,2
0.451,12,0.297,0.421,1,0.03,0.614,0.503,2
0.453,12,0.255,0.322,1,0.125,0.567,0.411,2
0.556,29,0.656,0.036,1,0.258,0.748,0.894,2
0.567,29,0.575,0.082,1,0.048,0.618,0.986,1
0.333,16,0.099,0.128,1,0.048,0.524,0.222,1
0.446,20,0.303,0.415,1,0,0.567,0.167,2
0.442,20,0.224,0.283,1,0.021,0.634,0.958,1
0.418,12,0.115,0.154,1,0.204,0.583,0.042,2
0.567,29,0.655,0.024,1,0.215,0.638,0.961,2
0.557,24,0.59,0.294,1,0.15,0.591,0,2
0.536,29,0.432,0.292,1,0.28,0.504,0.083,2
0.505,29,0.368,0.344,1,0.077,0.618,0.522,2
0.559,30,0.754,0.125,1,0.152,0.654,0.7,2
0.534,29,0.429,0.292,1,0.232,0.457,0.186,2
0.497,29,0.387,0.325,1,0.03,0.72,0.814,1
0.43,23,0.153,0.182,1,0.198,0.484,0.35,2
0.383,9,0.128,0.091,1,0.091,0.413,0.303,2
0.563,30,0.615,0.265,1,0.211,0.484,0.25,2
0.525,30,0.669,0.209,1,0.086,0.469,0.214,2
0.526,30,0.771,0.113,1,0.077,0.236,0.361,2
0.461,23,0.328,0.412,1,0.061,0.602,0.992,2
0.498,20,0.772,0.098,1,0,0.646,0.939,2
0.499,20,0.768,0.095,1,0,0.591,0.006,2
0.569,23,0.597,0.08,1,0.021,0.661,0.875,1
0.647,39,0.411,0.492,1,0.086,0.496,0.181,1
0.543,30,0.638,0.239,1,0.125,0.465,0.211,2
0.481,23,0.351,0.377,1,0.021,0.425,0.175,1
0.572,20,0.659,0.017,1,0.185,0.602,0.461,2
0.586,30,0.62,0.057,1,0.061,0.417,0.225,1
0.591,30,0.558,0.322,1,0.231,0.453,0.347,2
0.51,29,0.772,0.122,1,0.021,0.669,0.942,2
0.456,12,0.215,0.23,1,0.086,0.472,0.142,2
0.437,12,0.153,0.125,1,0.417,0.386,0.247,2
0.65,29,0.405,0.49,1,0.107,0.417,0.172,1
0.632,30,0.498,0.384,1,0.245,0.445,0.261,1
0.407,29,0.152,0.077,1,0.172,0.417,0.192,2
0.464,12,0.276,0.298,1,0.021,0.492,0.275,1
0.343,9,0.143,0.074,1,0.177,0.52,0.239,2
0.652,29,0.403,0.488,1,0.136,0.496,0.153,2
0.57,30,0.582,0.295,1,0.089,0.413,0.419,2
0.557,23,0.596,0.128,1,0.064,0.547,0.103,2
0.5,30,0.405,0.314,1,0.03,0.543,0.314,1
0.496,29,0.365,0.386,1,0.183,0.433,0.119,2
0.371,22,0.175,0.048,1,0.116,0.488,0.133,2
0.478,12,0.257,0.263,1,0.144,0.598,0.014,2
0.583,29,0.623,0.101,1,0.168,0.508,0.267,2
0.548,30,0.594,0.284,1,0.03,0.587,0.008,2
0.505,29,0.407,0.322,1,0.086,0.709,0.903,1
0.604,30,0.491,0.386,1,0.173,0.5,0.369,1
0.523,29,0.683,0.208,1,0.068,0.65,0.689,2
0.571,29,0.552,0.191,1,0.231,0.591,0.047,2
0.427,23,0.19,0.078,1,0.28,0.453,0.2,2
0.596,30,0.497,0.379,1,0.089,0.48,0.2,1
0.512,23,0.792,0.145,1,0,0.524,0.103,2
0.552,30,0.54,0.184,1,0.107,0.492,0.3,2
0.452,23,0.215,0.125,1,0.471,0.614,0.992,2
0.591,30,0.488,0.388,1,0.043,0.508,0.4,1
0.563,30,0.557,0.174,1,0.11,0.488,0.367,2
0.616,30,0.459,0.416,1,0.089,0.453,0.364,1
0.575,30,0.523,0.355,1,0.03,0.602,0.989,1
0.521,30,0.795,0.156,1,0.03,0.382,0.183,2
0.578,29,0.763,0.116,1,0.204,0.807,0.65,2
0.52,23,0.691,0.216,1,0.021,0.705,0.706,5
0.52,23,0.695,0.214,1,0.043,0.579,0.317,5
0.488,23,0.267,0.218,1,0.177,0.488,0.089,2
0.461,12,0.227,0.126,1,0.417,0.547,0.267,2
0.519,23,0.69,0.22,1,0.021,0.705,0.767,5
0.52,23,0.694,0.217,1,0.043,0.622,0.978,5
0.49,29,0.334,0.314,1,0.061,0.717,0.894,1
0.472,12,0.239,0.151,1,0.387,0.453,0.253,2
0.516,23,0.685,0.225,1,0,0.717,0.811,5
0.522,23,0.697,0.217,1,0.048,0.626,0.95,5
0.497,12,0.296,0.256,1,0.251,0.52,0.108,2
0.583,29,0.746,0.195,1,0.245,0.646,0.539,2
0.551,30,0.489,0.232,1,0.107,0.323,0.289,2
0.537,30,0.482,0.242,1,0.061,0.409,0.314,2
0.519,23,0.675,0.237,1,0.021,0.626,0.975,5
0.523,23,0.7,0.222,1,0.03,0.622,0.981,5
0.531,29,0.712,0.215,1,0.077,0.846,0.717,5
0.594,29,0.637,0.147,1,0.096,0.677,0.931,1
0.447,12,0.237,0.087,1,0.299,0.465,0.189,2
0.523,23,0.682,0.235,1,0.021,0.567,0.025,5
0.524,12,0.431,0.35,1,0.152,0.465,0.242,2
0.449,12,0.241,0.093,1,0.301,0.465,0.225,2
0.404,23,0.165,0.032,1,0.152,0.429,0.175,2
0.398,23,0.157,0.036,1,0.195,0.457,0.217,2
0.558,29,0.579,0.314,1,0.339,0.52,0.983,2
0.636,29,0.741,0.122,1,0.442,0.72,0.883,2
0.527,23,0.672,0.247,1,0.068,0.724,0.892,5
0.525,23,0.696,0.235,1,0.021,0.622,0.55,5
0.526,23,0.7,0.233,1,0.03,0.665,0.739,5
0.456,12,0.256,0.113,1,0.236,0.583,0.189,2
0.528,23,0.687,0.244,1,0,0.469,0.314,5
0.523,23,0.695,0.239,1,0.021,0.626,0.914,5
0.529,23,0.708,0.232,1,0.077,0.748,0.778,5
0.533,29,0.712,0.23,1,0.096,0.744,0.75,5
0.564,29,0.745,0.214,1,0.261,0.815,0.656,2
0.57,29,0.583,0.135,1,0.107,0.638,0.964,2
0.51,29,0.355,0.313,1,0.156,0.752,0.806,1
0.528,29,0.665,0.259,1,0.077,0.677,0.825,5
0.53,23,0.707,0.236,1,0.089,0.717,0.861,5
0.533,29,0.715,0.232,1,0.125,0.646,0.569,5
0.542,29,0.498,0.243,1,0.043,0.591,0.014,2
0.53,29,0.665,0.263,1,0.061,0.598,0.022,5
0.536,29,0.723,0.232,1,0.173,0.807,0.742,5
0.569,30,0.538,0.182,1,0.03,0.626,0.975,2
0.589,29,0.515,0.376,1,0.299,0.638,0.961,2
0.535,29,0.66,0.269,1,0.068,0.406,0.208,5
0.658,29,0.755,0.146,1,0.501,0.63,0.972,2
0.612,29,0.656,0.114,1,0.152,0.583,0.219,2
0.491,12,0.305,0.217,1,0.211,0.547,0.267,2
0.535,23,0.713,0.243,1,0.155,0.685,0.817,5
0.54,29,0.721,0.24,1,0.192,0.732,0.8,5
0.622,30,0.432,0.451,1,0.096,0.61,0.989,1
0.619,30,0.448,0.437,1,0.137,0.453,0.203,1
0.603,30,0.472,0.415,1,0.228,0.512,0.164,1
0.529,23,0.667,0.27,1,0.021,0.492,0.139,5
0.531,23,0.679,0.263,1,0.03,0.717,0.819,5
0.538,29,0.7,0.253,1,0.116,0.516,0.089,5
0.635,30,0.394,0.486,1,0.136,0.508,0.106,1
0.533,23,0.666,0.274,1,0,0.445,0.147,5
0.535,29,0.683,0.265,1,0.061,0.78,0.839,5
0.539,29,0.703,0.254,1,0.144,0.543,0.061,5
0.54,23,0.716,0.249,1,0.198,0.614,0,5
0.573,29,0.808,0.172,1,0.215,0.791,0.758,2
0.655,29,0.767,0.159,1,0.501,0.646,0.564,2
0.636,29,0.741,0.163,1,0.301,0.453,0.306,2
0.458,12,0.292,0.159,1,0.096,0.634,0.531,2
0.443,29,0.239,0.09,1,0.122,0.449,0.225,2
